country_code,country,year,slum_pct,urban_pop,slum_population,start_year,end_year,slum_change_total,urban_growth_total,slum_population_change_total
NAM,Namibia,2016,41.36463,1126311.0,465894.37779929995,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2018,41.4,1222253.0,506012.74199999997,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2020,41.4,1324743.0,548443.602,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2022,41.4,1431224.0,592526.7359999999,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NRU,Nauru,2000,3.6,10168.0,366.04800000000006,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2002,3.15,10082.0,317.583,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2004,2.75,10060.0,276.65,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2006,2.25,10034.0,225.765,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2008,1.85,10009.0,185.1665,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2010,1.35,10043.0,135.58050000000003,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2012,0.9,10267.0,92.403,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2014,0.55,10742.0,59.081,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2016,0.55,11150.0,61.325,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2018,1.7969,11477.0,206.230213,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2020,0.59734,11643.0,69.5482962,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NRU,Nauru,2022,0.59734,11801.0,70.4920934,2000,2022,-3.00266,16.06018882769473,-295.55590660000007
NPL,Nepal,2000,66.31029,7633823.0,5062010.1693867,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2002,63.41828,8874235.0,5627887.200158,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2004,60.52627,10825777.0,6552439.016617899,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2006,57.63426,13151455.0,7579743.768482999,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2008,54.74225,15360248.0,8408545.36078,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2010,51.85024,16956291.0,8791877.5785984,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2012,48.95823,17527582.0,8581193.908998601,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2014,46.06622,17866412.0,8230380.6580264,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2016,43.17421,18251986.0,7880150.7648106,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2018,40.2822,18479362.0,7443893.559564,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2020,40.2822,19148379.0,7713388.325538,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NPL,Nepal,2022,40.05521,19701125.0,7891326.9911125,2000,2022,-26.255079999999992,158.0767853800121,2829316.8217258006
NLD,Netherlands,2000,0.0,12498770.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2002,0.0,13049712.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2004,0.0,13391918.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2006,0.0,13837502.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2008,0.0,14079888.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2010,0.0,14513593.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2012,0.0,14833879.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2014,0.0,15150929.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2016,0.0,15426114.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2018,0.0,15957560.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2020,0.0,16439177.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NLD,Netherlands,2022,0.0,16813387.0,0.0,2000,2022,0.0,34.520332800747596,0.0
NCL,New Caledonia,2022,0.25,194015.0,485.0375,2022,2022,0.0,0.0,0.0
NZL,New Zealand,2000,0.0,3306279.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2002,0.0,3388056.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2004,0.0,3511235.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2006,0.0,3596065.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2008,0.0,3659785.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2010,0.0,3735572.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2012,0.0,3781167.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2014,0.0,3861954.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2016,0.0,3992436.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2018,0.0,4106790.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2020,0.0,4251376.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NZL,New Zealand,2022,0.0,4261246.0,0.0,2000,2022,0.0,28.883436636775055,0.0
NIC,Nicaragua,2000,71.59811,2773301.0,1985631.1006111002,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2002,70.33595,2857659.0,2009961.6054104997,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2004,69.07378,2941187.0,2031589.0377685998,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2006,67.81162,3040295.0,2061673.2922790002,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2008,67.2,3148757.0,2115964.704,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2010,67.2,3261299.0,2191592.9280000003,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2012,7.2549,3377406.0,245027.42789400002,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2014,6.3867,3495650.0,223256.67855,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2016,5.5185,3615220.0,199505.9157,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2018,5.5185,3735623.0,206150.35525500003,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NIC,Nicaragua,2020,5.5185,3854113.0,212689.22590500003,2000,2020,-66.07961,38.97204089999607,-1772941.8747061002
NER,Niger,2000,70.03805,1856592.0,1300320.833256,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2002,70.09604,2009048.0,1408263.0896992001,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2004,70.15403,2158182.0,1514051.6477346001,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2006,70.21202,2321152.0,1629727.7064703999,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2008,70.27001,2497643.0,1755093.9858642998,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2010,70.32799,2687801.0,1890276.4184998998,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2012,70.38598,2892077.0,2035616.7388046002,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2014,70.44397,3121633.0,2199002.2140300996,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2016,70.44397,3390359.0,2388303.4768522996,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2018,70.44397,3693182.0,2601624.0201254,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2020,70.44397,4033925.0,2841656.9168224996,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NER,Niger,2022,70.44397,4423826.0,3116318.6602921993,2000,2022,0.40591999999999473,138.27669191723328,1815997.8270361994
NGA,Nigeria,2000,74.10729,54696454.0,40534059.7854966,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2002,71.59477,60034770.0,42981755.501529,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2004,69.08224,65872907.0,45506479.708716795,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2006,66.56972,72189614.0,48056423.9088808,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2008,64.0572,78877126.0,50526478.35607199,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2010,61.54467,86117409.0,53000675.1816003,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2012,59.03215,93918660.0,55442204.24919,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2014,56.51963,102100615.0,57706889.8257245,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2016,54.00711,110505898.0,59681041.88934781,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2018,51.49458,119182819.0,61372692.0762102,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2020,48.98206,127896884.0,62646528.4590104,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
NGA,Nigeria,2022,48.49726,136953875.0,66418876.838824995,2000,2022,-25.61003000000001,150.38894660337579,25884817.053328395
MKD,North Macedonia,2000,1.3,1185249.0,15408.237000000001,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2002,1.3,1169118.0,15198.534000000001,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2004,1.3,1166420.0,15163.460000000001,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2006,1.15,1154286.0,13274.289,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2008,1.0,1142665.0,11426.65,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2010,0.8,1131202.0,9049.616,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2012,0.65,1126869.0,7324.6485,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2014,0.5,1127588.0,5637.9400000000005,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2016,0.3,1132013.0,3396.039,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2018,0.15,1136416.0,1704.624,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2020,0.15,1135193.0,1702.7895,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MKD,North Macedonia,2022,0.27796,1134802.0,3154.2956391999996,2000,2022,-1.02204,-4.256236453268469,-12253.941360800001
MNP,Northern Mariana Islands,2022,0.2,42336.0,84.672,2022,2022,0.0,0.0,0.0
NOR,Norway,2000,0.0,3419148.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2002,0.0,3485104.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2004,0.0,3561874.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2006,0.0,3639417.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2008,0.0,3755162.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2010,0.0,3874488.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2012,0.0,3989293.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2014,0.0,4141211.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2016,0.0,4275555.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2018,0.0,4368797.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2020,0.0,4448987.0,0.0,2000,2022,0.0,32.40239966213805,0.0
NOR,Norway,2022,0.0,4527034.0,0.0,2000,2022,0.0,32.40239966213805,0.0
OMN,Oman,2000,4.25,1632638.0,69387.115,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2002,4.0,1671086.0,66843.44,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2004,3.55,1720478.0,61076.969,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2006,2.9,1820511.0,52794.818999999996,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2008,2.3,1938583.0,44587.409,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2010,1.65,2072441.0,34195.2765,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2012,1.0,2698928.0,26989.28,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2014,0.5,3077446.0,15387.23,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2016,0.3,3414001.0,10242.003,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2018,0.15,3630740.0,5446.11,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2020,0.0,3618795.0,0.0,2000,2022,-4.25,131.81709601271072,-69387.115
OMN,Oman,2022,0.0,3784734.0,0.0,2000,2022,-4.25,131.81709601271072,-69387.115
PAK,Pakistan,2000,71.22167,51117373.0,36406646.7107291,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2002,69.69687,54493003.0,37979917.4600061,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2004,68.17208,57798982.0,39402768.24822559,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2006,66.64728,61259542.0,40827818.483457595,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2008,65.12249,65274938.0,42508664.9715562,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2010,63.59769,69366905.0,44115749.2044945,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2012,62.0729,73132102.0,45395216.542357996,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2014,60.5481,76405820.0,46262272.29941999,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2016,59.0233,79601595.0,46983488.221635,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2018,57.49851,83391491.0,47948864.7917841,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2020,55.97371,88144500.0,49337746.810949996,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PAK,Pakistan,2022,55.97371,93517801.0,52345382.7301171,2000,2022,-15.247960000000006,82.94719683658235,15938736.019387998
PLW,Palau,2000,2.15,13346.0,286.93899999999996,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2002,1.95,14117.0,275.2815,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2004,1.7,15151.0,257.567,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2006,1.5,15343.0,230.14499999999998,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2008,1.3,15143.0,196.859,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2010,1.05,14839.0,155.8095,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2012,0.85,14412.0,122.50200000000001,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2014,0.65,14302.0,92.96300000000001,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2016,0.4,14257.0,57.028,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2018,0.3,14171.0,42.513,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2020,0.3,14070.0,42.21,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PLW,Palau,2022,0.61832,14050.0,86.87396,2000,2022,-1.53168,5.274988760677356,-200.06503999999995
PAN,Panama,2000,48.67615,1872947.0,911678.4911405001,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2002,44.36462,1972522.0,875101.8897164001,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2004,40.05308,2072786.0,830214.6348088001,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2006,35.74154,2172010.0,776309.822954,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2008,31.43,2268730.0,713061.839,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2010,27.11846,2361908.0,640513.0762168,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2012,22.80692,2454153.0,559716.7113876,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2014,18.49538,2547501.0,471169.9904538,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2016,16.3,2642966.0,430803.45800000004,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2018,16.3,2738698.0,446407.77400000003,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PAN,Panama,2022,16.3,2896639.0,472152.157,2000,2022,-32.376149999999996,54.65675216650552,-439526.33414050005
PNG,Papua New Guinea,2000,19.75,732159.0,144601.4025,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2002,19.75,779188.0,153889.63,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2004,19.75,828668.0,163661.93,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2006,20.1,880574.0,176995.374,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2008,20.5,935124.0,191700.41999999998,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2010,20.9,992525.0,207437.725,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2012,21.3,1051743.0,224021.259,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2014,21.65,1119268.0,242321.522,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2016,22.0,1197766.0,263508.52,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2018,22.4,1288229.0,288563.296,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2020,22.8,1390927.0,317131.356,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PNG,Papua New Guinea,2022,22.2687,1503525.0,334815.471675,2000,2022,2.518699999999999,105.35498436814954,190214.06917499998
PRY,Paraguay,2000,42.02714,2933719.0,1232958.1913366,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2002,39.03,3067826.0,1197372.4878,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2004,36.03286,3165129.0,1140486.5013894,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2006,33.03571,3249151.0,1073380.1018221,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2008,30.03857,3325718.0,998998.1294325999,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2010,27.04143,3414797.0,923409.9403970999,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2012,24.04429,3533563.0,849620.1350527001,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2014,21.04714,3684994.0,775585.8461715999,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2016,18.05,3879630.0,700273.215,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2018,15.05286,4108697.0,618476.4072342,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2020,15.1,4366162.0,659290.4619999999,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PRY,Paraguay,2022,15.1,4640359.0,700694.209,2000,2022,-26.92714,58.17326062925591,-532263.9823366001
PER,Peru,2000,47.41309,19356266.0,9177403.8192194,2000,2022,-2.3551199999999994,45.90627655147951,3547871.2222384997
PER,Peru,2002,45.56432,20070501.0,9144987.3012432,2000,2022,-2.3551199999999994,45.90627655147951,3547871.2222384997
PER,Peru,2004,43.71555,20715610.0,9055942.847355,2000,2022,-2.3551199999999994,45.90627655147951,3547871.2222384997
PER,Peru,2006,41.86678,21321733.0,8926723.0472974,2000,2022,-2.3551199999999994,45.90627655147951,3547871.2222384997
PER,Peru,2008,40.018,21905301.0,8766063.354179999,2000,2022,-2.3551199999999994,45.90627655147951,3547871.2222384997
